,Unnamed: 0,squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,price,category
184,184,72161,65.0,0.0,0.0,94.0,33126.0,5.0,7.0,1998.0,0,0,9148.0,7106.0,765.0,0.0,3,7225761.8,Basic
185,185,88997,90.0,1.0,0.0,84.0,63734.0,7.0,2.0,2003.0,1,0,6367.0,5762.0,404.0,1.0,7,8909466.3,Basic
186,186,6707,72.0,0.0,1.0,4.0,86419.0,1.0,4.0,2001.0,1,1,4976.0,5004.0,429.0,1.0,0,673817.1,Basic
187,187,91725,24.0,0.0,0.0,100.0,64216.0,5.0,9.0,1996.0,1,1,7284.0,4001.0,265.0,1.0,4,9175749.6,Basic
188,188,14322,63.0,0.0,1.0,66.0,35929.0,3.0,5.0,2017.0,0,0,567.0,9267.0,352.0,0.0,6,1439924.7,Basic
189,189,64920,98.0,0.0,1.0,63.0,1173.0,8.0,8.0,2016.0,1,0,2287.0,8181.0,426.0,1.0,6,6501809.6,Basic
190,190,34592,24.0,0.0,0.0,80.0,32228.0,1.0,7.0,1996.0,0,1,7058.0,3151.0,753.0,1.0,6,3467169.6,Basic
191,191,93349,79.0,0.0,0.0,94.0,45851.0,6.0,1.0,1995.0,1,1,4663.0,1115.0,556.0,1.0,9,9342473.5,Basic
192,192,2609,84.0,0.0,1.0,88.0,33910.0,4.0,10.0,2012.0,0,0,7248.0,6156.0,545.0,0.0,1,270146.2,Basic
193,193,8497,97.0,1.0,0.0,57.0,99577.0,9.0,2.0,2018.0,1,0,4113.0,1101.0,250.0,0.0,7,856430.8,Basic
194,194,16915,1.0,1.0,0.0,82.0,97706.0,7.0,8.0,2006.0,0,1,5580.0,1111.0,600.0,0.0,5,1701274.6,Basic
195,195,54042,17.0,1.0,1.0,76.0,59660.0,7.0,6.0,2008.0,1,0,2160.0,5116.0,112.0,0.0,4,5419304.8,Luxury
196,196,80331,49.0,0.0,0.0,56.0,18643.0,6.0,6.0,1995.0,1,0,5982.0,3504.0,911.0,1.0,4,8037047.5,Basic
197,197,23073,45.0,0.0,1.0,93.0,20942.0,3.0,6.0,2021.0,0,0,2764.0,3974.0,795.0,1.0,2,2310872.1,Basic
198,198,83019,10.0,0.0,1.0,79.0,21246.0,5.0,2.0,1993.0,1,0,9536.0,5524.0,432.0,1.0,5,8307344.3,Basic
199,199,83281,55.0,1.0,0.0,2.0,63544.0,8.0,7.0,2015.0,0,1,245.0,5013.0,152.0,0.0,6,8332688.5,Basic
200,200,7113,51.0,1.0,1.0,68.0,66177.0,4.0,1.0,2014.0,1,0,1959.0,6603.0,692.0,0.0,7,721332.4,Luxury
201,201,94420,34.0,1.0,0.0,75.0,70010.0,9.0,6.0,2020.0,0,0,2413.0,5486.0,311.0,1.0,10,9453347.0,Basic
202,202,75839,41.0,1.0,1.0,73.0,33044.0,6.0,9.0,2019.0,1,0,402.0,4872.0,886.0,0.0,5,7595476.9,Luxury
203,203,92329,97.0,0.0,1.0,97.0,5214.0,6.0,6.0,2004.0,1,0,6386.0,6535.0,950.0,0.0,5,9242250.4,Basic
204,204,8584,46.0,1.0,1.0,98.0,31833.0,6.0,6.0,1999.0,1,0,9855.0,1400.0,615.0,1.0,1,873709.9,Luxury
205,205,78173,67.0,0.0,0.0,68.0,39114.0,2.0,3.0,1996.0,0,0,3923.0,6401.0,791.0,0.0,7,7819707.6,Basic
206,206,67691,28.0,0.0,0.0,52.0,17486.0,5.0,5.0,2015.0,0,1,4193.0,8576.0,735.0,1.0,10,6772663.5,Basic
207,207,22121,33.0,1.0,0.0,31.0,26323.0,5.0,10.0,2015.0,0,0,485.0,4035.0,826.0,0.0,4,2217570.5,Basic
208,208,97600,92.0,0.0,0.0,60.0,25026.0,7.0,7.0,2004.0,0,0,7030.0,7874.0,903.0,0.0,1,9766250.4,Basic
209,209,17868,73.0,1.0,0.0,35.0,48674.0,4.0,9.0,2013.0,0,0,1718.0,5498.0,710.0,1.0,2,1792308.3,Basic
210,210,89019,62.0,0.0,0.0,99.0,21070.0,3.0,4.0,1996.0,1,0,670.0,739.0,465.0,1.0,5,8904528.6,Basic
211,211,73900,69.0,0.0,1.0,36.0,57473.0,4.0,3.0,2018.0,0,0,9847.0,6227.0,140.0,1.0,4,7394635.8,Basic
212,212,19430,50.0,1.0,0.0,47.0,30389.0,10.0,8.0,2004.0,0,1,2876.0,6817.0,822.0,0.0,5,1949922.4,Basic
213,213,28617,20.0,1.0,0.0,65.0,54971.0,6.0,9.0,1995.0,0,1,6782.0,4850.0,666.0,0.0,9,2866340.5,Basic
214,214,85615,68.0,1.0,1.0,63.0,32039.0,9.0,3.0,2009.0,0,0,2503.0,3381.0,548.0,0.0,8,8572770.9,Basic
215,215,41565,73.0,0.0,1.0,37.0,3214.0,5.0,3.0,2021.0,1,1,1751.0,8494.0,180.0,1.0,4,4164038.1,Basic
216,216,57764,85.0,1.0,1.0,91.0,92959.0,5.0,4.0,1995.0,1,1,4558.0,267.0,442.0,0.0,9,5785302.5,Luxury
217,217,34336,92.0,1.0,1.0,55.0,8540.0,3.0,4.0,2013.0,1,0,1604.0,5110.0,630.0,0.0,5,3442471.3,Luxury
218,218,82554,79.0,1.0,1.0,8.0,55438.0,4.0,5.0,2004.0,0,0,7888.0,3521.0,450.0,0.0,8,8265275.4,Basic
219,219,33781,31.0,1.0,1.0,100.0,28936.0,6.0,3.0,1993.0,1,0,4467.0,3329.0,603.0,0.0,2,3392580.3,Luxury
220,220,42893,26.0,0.0,0.0,42.0,87534.0,10.0,10.0,2014.0,0,0,2881.0,7946.0,493.0,0.0,1,4291975.4,Basic
221,221,10902,77.0,1.0,0.0,29.0,58057.0,3.0,5.0,1996.0,1,1,817.0,1834.0,582.0,0.0,8,1096338.6,Basic
222,222,91287,45.0,1.0,1.0,39.0,54909.0,6.0,8.0,2020.0,0,0,2840.0,2544.0,300.0,0.0,0,9138828.0,Basic
223,223,73878,12.0,1.0,1.0,70.0,55616.0,10.0,4.0,2013.0,0,0,7849.0,8769.0,208.0,1.0,5,7399649.3,Basic
224,224,32939,18.0,0.0,1.0,70.0,47421.0,7.0,1.0,2013.0,0,0,5777.0,1486.0,774.0,1.0,10,3300978.3,Basic
225,225,84744,92.0,0.0,1.0,92.0,94707.0,8.0,6.0,2004.0,1,0,6123.0,8729.0,736.0,0.0,0,8480881.4,Basic
226,226,33665,51.0,0.0,0.0,61.0,20542.0,2.0,5.0,2019.0,0,0,2192.0,6514.0,611.0,0.0,10,3370949.9,Basic
227,227,20854,26.0,1.0,0.0,59.0,57053.0,7.0,10.0,2009.0,1,1,6709.0,6635.0,709.0,0.0,3,2093083.9,Basic
228,228,63320,3.0,1.0,1.0,3.0,13015.0,9.0,2.0,1993.0,1,1,4182.0,5340.0,126.0,0.0,8,6338701.3,Luxury
229,229,50638,65.0,1.0,0.0,54.0,62598.0,7.0,5.0,2016.0,0,0,4071.0,2714.0,916.0,1.0,6,5068736.6,Basic
230,230,43496,89.0,1.0,1.0,30.0,80923.0,3.0,7.0,2011.0,0,0,8954.0,8088.0,705.0,0.0,2,4360682.1,Basic
231,231,84387,97.0,0.0,0.0,73.0,93839.0,5.0,4.0,2007.0,1,1,5742.0,1979.0,885.0,0.0,0,8444076.7,Basic
232,232,76204,60.0,1.0,1.0,8.0,37849.0,1.0,5.0,1990.0,0,1,3727.0,901.0,540.0,1.0,7,7628150.0,Basic
233,233,96791,100.0,1.0,1.0,4.0,56285.0,2.0,8.0,2011.0,0,1,1317.0,316.0,336.0,0.0,6,9683987.1,Basic
234,234,42469,26.0,0.0,1.0,77.0,74056.0,4.0,7.0,2016.0,0,0,6642.0,3604.0,992.0,0.0,9,4258191.6,Basic
235,235,71601,42.0,0.0,1.0,65.0,6837.0,6.0,8.0,1990.0,0,1,4600.0,5261.0,239.0,0.0,2,7164956.0,Basic
236,236,72993,21.0,1.0,0.0,16.0,52942.0,3.0,8.0,2006.0,0,1,2092.0,8931.0,898.0,0.0,6,7303799.6,Basic
237,237,33935,12.0,0.0,0.0,86.0,30349.0,7.0,4.0,2015.0,1,1,7274.0,2699.0,626.0,0.0,0,3400557.5,Basic
238,238,90444,70.0,0.0,0.0,34.0,77423.0,1.0,5.0,2001.0,0,1,7534.0,6827.0,281.0,0.0,5,9045666.1,Basic
239,239,82432,43.0,0.0,0.0,57.0,7312.0,5.0,8.0,2015.0,1,1,192.0,8625.0,200.0,0.0,0,8245134.5,Basic
240,240,73782,92.0,0.0,0.0,66.0,91270.0,8.0,7.0,1996.0,1,1,5708.0,9741.0,516.0,1.0,8,7383555.6,Basic
241,241,35409,1.0,1.0,0.0,58.0,5631.0,8.0,1.0,1992.0,1,1,4826.0,446.0,258.0,1.0,6,3546437.2,Basic
242,242,8977,51.0,0.0,1.0,56.0,6990.0,6.0,1.0,2015.0,1,0,6239.0,8870.0,149.0,0.0,9,905128.5,Basic
243,243,579,8.0,0.0,1.0,20.0,73116.0,2.0,2.0,1994.0,0,1,5060.0,7544.0,710.0,1.0,7,63718.4,Basic
244,244,89775,12.0,1.0,1.0,9.0,6372.0,4.0,1.0,1997.0,1,0,3023.0,2117.0,170.0,0.0,2,8983705.7,Luxury
245,245,54318,10.0,1.0,1.0,52.0,76737.0,4.0,2.0,1998.0,1,1,9580.0,3787.0,227.0,1.0,1,5444967.8,Luxury
246,246,61049,96.0,0.0,1.0,51.0,67835.0,6.0,1.0,1996.0,1,0,6308.0,3761.0,829.0,0.0,1,6113701.6,Basic
247,247,13192,18.0,0.0,1.0,77.0,82755.0,4.0,6.0,2008.0,1,0,3588.0,9552.0,685.0,1.0,1,1327004.8,Basic
248,248,51672,89.0,0.0,1.0,76.0,16411.0,6.0,10.0,1992.0,0,1,6292.0,2856.0,591.0,1.0,10,5176324.2,Basic
249,249,61449,49.0,1.0,0.0,19.0,56944.0,8.0,5.0,2020.0,0,1,3462.0,1585.0,770.0,1.0,7,6151098.0,Basic
250,250,86607,50.0,0.0,0.0,4.0,52557.0,2.0,6.0,2008.0,1,1,4425.0,2605.0,125.0,0.0,8,8661568.8,Basic
251,251,68783,15.0,0.0,0.0,80.0,19508.0,4.0,10.0,1994.0,0,0,6498.0,2439.0,403.0,1.0,9,6885739.4,Basic
252,252,15731,34.0,1.0,1.0,37.0,93825.0,5.0,2.0,2003.0,0,1,7361.0,4828.0,277.0,0.0,5,1582940.3,Basic
253,253,19801,9.0,0.0,1.0,63.0,14539.0,4.0,7.0,2009.0,1,1,9716.0,4524.0,665.0,1.0,8,1986493.9,Basic
254,254,45992,39.0,1.0,0.0,6.0,13992.0,8.0,4.0,2009.0,0,1,5123.0,4466.0,821.0,1.0,2,4602074.9,Basic
255,255,50967,54.0,1.0,0.0,14.0,20800.0,7.0,4.0,2007.0,1,0,9533.0,8112.0,566.0,0.0,8,5101814.7,Basic
256,256,46716,94.0,0.0,0.0,58.0,25303.0,8.0,5.0,2008.0,0,1,1361.0,6855.0,409.0,0.0,3,4674140.8,Basic
257,257,59972,28.0,0.0,1.0,18.0,32083.0,9.0,8.0,2021.0,1,1,8384.0,7226.0,226.0,1.0,4,6000826.1,Basic
258,258,8746,3.0,1.0,0.0,39.0,84452.0,6.0,1.0,2008.0,1,1,3641.0,7340.0,494.0,0.0,3,880925.8,Basic
259,259,65217,26.0,1.0,1.0,39.0,96357.0,6.0,8.0,2019.0,0,1,1374.0,3300.0,804.0,0.0,10,6531999.9,Basic
260,260,68825,4.0,1.0,1.0,13.0,46478.0,2.0,9.0,1995.0,1,1,7692.0,6368.0,950.0,0.0,3,6888057.5,Luxury
261,261,98213,89.0,1.0,0.0,38.0,94823.0,7.0,4.0,1995.0,1,0,1490.0,2769.0,760.0,0.0,1,9829274.5,Basic
262,262,55933,15.0,0.0,0.0,97.0,5800.0,9.0,8.0,2001.0,1,1,7369.0,6739.0,686.0,1.0,6,5599976.1,Basic
263,263,97566,74.0,1.0,0.0,41.0,10100.0,10.0,3.0,2004.0,0,0,4550.0,8492.0,106.0,1.0,6,9765060.4,Basic
264,264,71523,87.0,0.0,1.0,42.0,92755.0,8.0,5.0,2002.0,0,0,9048.0,8389.0,505.0,0.0,4,7159041.2,Basic
265,265,56643,14.0,1.0,0.0,58.0,92542.0,4.0,4.0,2018.0,1,1,6952.0,8746.0,504.0,0.0,7,5673199.8,Basic
266,266,87901,43.0,1.0,0.0,57.0,44763.0,9.0,3.0,2008.0,1,0,6765.0,4337.0,994.0,1.0,1,8798163.8,Basic
267,267,89169,88.0,1.0,1.0,90.0,14403.0,10.0,6.0,2011.0,1,0,1532.0,69.0,513.0,0.0,10,8927281.1,Luxury
268,268,94351,92.0,1.0,1.0,25.0,62757.0,3.0,5.0,2016.0,1,0,7090.0,7928.0,932.0,0.0,10,9442863.6,Luxury
269,269,18943,6.0,0.0,1.0,26.0,71256.0,1.0,9.0,2012.0,0,1,258.0,4961.0,687.0,0.0,4,1899521.2,Basic
270,270,52668,7.0,1.0,1.0,76.0,22354.0,6.0,2.0,1996.0,1,1,2180.0,3122.0,838.0,1.0,2,5281141.6,Luxury
271,271,39132,30.0,1.0,1.0,68.0,90395.0,8.0,9.0,2020.0,0,0,9962.0,5955.0,953.0,0.0,6,3924407.0,Basic
272,272,67226,25.0,1.0,0.0,73.0,49694.0,7.0,9.0,2015.0,0,0,3250.0,8704.0,826.0,0.0,8,6733312.5,Basic
273,273,85955,72.0,0.0,0.0,56.0,69575.0,3.0,1.0,2015.0,0,1,4303.0,2197.0,408.0,1.0,2,8601595.5,Basic
274,274,56181,76.0,0.0,1.0,98.0,27961.0,4.0,4.0,1996.0,0,0,4581.0,8060.0,953.0,0.0,7,5630006.6,Basic
275,275,25805,49.0,1.0,0.0,86.0,30835.0,4.0,7.0,1991.0,0,1,1197.0,4891.0,680.0,0.0,1,2591493.1,Basic
276,276,86087,39.0,0.0,0.0,28.0,50793.0,8.0,10.0,1997.0,1,0,3735.0,3329.0,127.0,1.0,9,8609947.7,Basic
277,277,17297,43.0,1.0,1.0,19.0,99289.0,7.0,5.0,2012.0,1,1,3216.0,5586.0,243.0,1.0,2,1738971.2,Luxury
278,278,7169,65.0,1.0,0.0,8.0,37884.0,7.0,1.0,2003.0,0,1,4688.0,7376.0,371.0,0.0,4,722385.3,Basic
279,279,47497,18.0,1.0,0.0,72.0,15022.0,6.0,5.0,2009.0,0,1,6683.0,3996.0,630.0,0.0,6,4761272.9,Basic
280,280,55840,89.0,0.0,1.0,11.0,56766.0,4.0,6.0,1995.0,0,0,9314.0,3519.0,912.0,0.0,2,5588693.5,Basic
281,281,72365,58.0,1.0,1.0,79.0,26962.0,2.0,10.0,2013.0,0,1,5829.0,7145.0,984.0,1.0,8,7248658.3,Basic
282,282,98551,68.0,0.0,1.0,78.0,85725.0,2.0,8.0,1992.0,0,1,1830.0,9237.0,206.0,1.0,10,9860229.2,Basic
283,283,19461,78.0,1.0,0.0,10.0,41021.0,5.0,1.0,2021.0,0,0,9375.0,770.0,204.0,0.0,6,1949663.1,Basic
284,284,36050,56.0,0.0,0.0,90.0,33708.0,6.0,8.0,1991.0,1,0,2791.0,7707.0,217.0,1.0,1,3611909.1,Basic
285,285,58362,9.0,1.0,1.0,23.0,58166.0,10.0,9.0,2015.0,0,0,2303.0,2556.0,486.0,0.0,1,5846004.5,Basic
286,286,67639,99.0,1.0,0.0,58.0,79091.0,2.0,6.0,2012.0,0,0,7153.0,1961.0,785.0,1.0,3,6768972.2,Basic
287,287,65711,20.0,1.0,1.0,63.0,68854.0,3.0,9.0,1992.0,0,1,5463.0,2530.0,523.0,1.0,9,6579419.2,Basic
288,288,53381,86.0,0.0,0.0,19.0,48945.0,5.0,10.0,1991.0,0,0,3504.0,9737.0,204.0,0.0,1,5339727.1,Basic
289,289,57243,22.0,1.0,1.0,10.0,35102.0,7.0,10.0,2014.0,0,1,2782.0,9257.0,348.0,0.0,2,5729138.4,Basic
290,290,90824,80.0,1.0,1.0,37.0,40666.0,9.0,5.0,1992.0,0,1,8407.0,3836.0,537.0,0.0,1,9089833.2,Basic
291,291,77048,8.0,1.0,1.0,29.0,89284.0,9.0,7.0,1993.0,1,1,901.0,5466.0,463.0,0.0,8,7711979.3,Luxury
292,292,86850,86.0,0.0,0.0,11.0,13332.0,4.0,3.0,2013.0,0,0,3299.0,4384.0,163.0,0.0,6,8685896.3,Basic
293,293,32974,74.0,0.0,0.0,70.0,84061.0,10.0,2.0,1995.0,0,1,4198.0,9864.0,141.0,0.0,3,3300049.5,Basic
294,294,93363,58.0,1.0,0.0,96.0,79352.0,7.0,10.0,2007.0,0,1,2437.0,9691.0,160.0,0.0,9,9345397.7,Basic
295,295,92770,79.0,1.0,1.0,12.0,63155.0,8.0,2.0,2011.0,0,1,2888.0,8347.0,377.0,1.0,7,9282866.1,Basic
296,296,24497,27.0,1.0,1.0,23.0,78655.0,8.0,4.0,2013.0,1,1,6184.0,2322.0,536.0,0.0,1,2459173.3,Luxury
297,297,41573,78.0,1.0,1.0,36.0,71474.0,8.0,8.0,2016.0,0,0,7331.0,5579.0,445.0,0.0,7,4165283.6,Basic
298,298,46771,18.0,0.0,0.0,95.0,98244.0,7.0,4.0,2001.0,0,1,2692.0,5702.0,822.0,1.0,1,4687350.1,Basic
299,299,50373,38.0,0.0,1.0,53.0,3519.0,8.0,3.0,2003.0,0,1,1500.0,8923.0,352.0,0.0,3,5043556.3,Basic
300,300,49395,20.0,0.0,0.0,10.0,36486.0,4.0,7.0,2015.0,1,0,6387.0,7320.0,415.0,0.0,0,4941101.5,Basic
301,301,47126,76.0,1.0,1.0,37.0,28810.0,10.0,4.0,1995.0,0,1,8674.0,1514.0,456.0,0.0,3,4720029.5,Basic
302,302,13405,13.0,1.0,1.0,68.0,14820.0,1.0,4.0,2017.0,1,0,8113.0,1641.0,921.0,0.0,0,1350019.7,Luxury
303,303,53874,70.0,1.0,0.0,73.0,97307.0,1.0,2.0,2009.0,0,0,9762.0,4046.0,540.0,0.0,2,5389567.9,Basic
304,304,2005,45.0,0.0,1.0,67.0,48091.0,9.0,1.0,1997.0,1,1,8149.0,7896.0,600.0,1.0,5,207531.7,Basic
305,305,30468,43.0,0.0,0.0,23.0,61651.0,4.0,3.0,1994.0,1,1,5331.0,3727.0,903.0,0.0,10,3049485.4,Basic
306,306,30713,97.0,0.0,1.0,64.0,30365.0,8.0,9.0,2011.0,0,0,9968.0,4515.0,446.0,0.0,6,3079646.1,Basic
307,307,50538,25.0,0.0,0.0,55.0,97863.0,7.0,6.0,2005.0,0,0,9132.0,6011.0,994.0,1.0,2,5057375.5,Basic
308,308,81147,38.0,0.0,1.0,80.0,36778.0,6.0,3.0,2006.0,1,0,823.0,1721.0,928.0,1.0,9,8119401.6,Basic
309,309,10484,38.0,0.0,0.0,43.0,170.0,7.0,10.0,2016.0,1,1,3872.0,1255.0,799.0,1.0,7,1051974.6,Basic
310,310,77324,66.0,0.0,1.0,96.0,49817.0,8.0,1.0,2000.0,1,1,2278.0,126.0,726.0,1.0,0,7746689.0,Basic
311,311,43037,78.0,0.0,1.0,82.0,62592.0,7.0,10.0,2015.0,0,1,8444.0,2540.0,426.0,0.0,5,4310516.5,Basic
312,312,16046,11.0,0.0,0.0,41.0,13530.0,1.0,5.0,2017.0,0,0,4718.0,3375.0,139.0,0.0,7,1606409.7,Basic
313,313,58704,94.0,1.0,1.0,53.0,95054.0,1.0,2.0,1996.0,1,0,6928.0,1991.0,440.0,1.0,2,5883585.6,Luxury
314,314,22216,50.0,1.0,0.0,21.0,19128.0,10.0,10.0,2006.0,0,0,7509.0,1547.0,963.0,1.0,0,2227097.6,Basic
315,315,40513,40.0,0.0,1.0,80.0,68719.0,5.0,4.0,1992.0,0,0,5024.0,7361.0,418.0,0.0,7,4058569.2,Basic
316,316,47749,48.0,1.0,0.0,92.0,58284.0,4.0,9.0,2010.0,0,0,2519.0,9188.0,513.0,0.0,6,4778728.0,Basic
317,317,53665,66.0,1.0,1.0,81.0,16527.0,10.0,3.0,2002.0,1,0,1788.0,6553.0,204.0,1.0,8,5379979.2,Luxury
318,318,80596,84.0,0.0,1.0,74.0,88574.0,8.0,2.0,1999.0,0,0,2388.0,2017.0,984.0,1.0,8,8065721.9,Basic
319,319,32455,72.0,0.0,0.0,17.0,97029.0,4.0,4.0,2017.0,1,0,2256.0,1119.0,939.0,1.0,0,3247206.7,Basic
320,320,85854,62.0,0.0,1.0,46.0,62998.0,1.0,8.0,2001.0,1,0,6111.0,3208.0,516.0,1.0,6,8592747.1,Basic
321,321,96184,46.0,0.0,0.0,1.0,29645.0,1.0,5.0,2005.0,1,0,3961.0,5310.0,986.0,0.0,7,9618863.5,Basic
322,322,32623,35.0,0.0,1.0,14.0,80204.0,10.0,6.0,2003.0,1,0,4633.0,7551.0,126.0,0.0,8,3267852.3,Basic
323,323,9539,35.0,0.0,0.0,30.0,13512.0,9.0,1.0,2014.0,0,1,3572.0,9660.0,155.0,1.0,7,955981.4,Basic
324,324,40266,100.0,0.0,1.0,14.0,96142.0,6.0,4.0,2009.0,0,0,3106.0,8224.0,851.0,1.0,8,4028831.9,Basic
325,325,4574,33.0,1.0,1.0,77.0,52800.0,8.0,4.0,2012.0,1,0,1264.0,3909.0,506.0,0.0,6,463922.2,Luxury
326,326,95748,28.0,0.0,0.0,75.0,6968.0,2.0,2.0,2001.0,1,1,3446.0,9626.0,664.0,0.0,10,9577750.1,Basic
327,327,83153,43.0,0.0,1.0,84.0,71489.0,1.0,7.0,2014.0,0,0,7479.0,1912.0,956.0,1.0,9,8326391.4,Basic
328,328,4922,60.0,1.0,1.0,8.0,34597.0,2.0,4.0,2019.0,0,1,8694.0,4792.0,453.0,1.0,9,498519.9,Basic
329,329,35307,50.0,0.0,0.0,66.0,27774.0,4.0,8.0,2000.0,0,0,1656.0,5414.0,332.0,0.0,5,3534202.0,Basic
330,330,26291,88.0,1.0,1.0,40.0,66948.0,10.0,1.0,2021.0,0,1,416.0,5885.0,127.0,1.0,5,2641330.1,Basic
331,331,55994,14.0,1.0,1.0,33.0,72689.0,8.0,2.0,2016.0,0,1,9205.0,9564.0,123.0,1.0,6,5610385.6,Basic
332,332,18972,70.0,1.0,0.0,3.0,42286.0,3.0,3.0,2010.0,0,1,8253.0,1477.0,618.0,0.0,4,1902042.0,Basic
333,333,14137,68.0,1.0,1.0,50.0,38652.0,8.0,7.0,2021.0,0,0,9290.0,3294.0,189.0,0.0,6,1425174.1,Basic
334,334,92974,48.0,1.0,0.0,59.0,85337.0,1.0,9.0,2006.0,0,0,8907.0,3143.0,595.0,0.0,10,9301880.6,Basic
335,335,63223,52.0,1.0,0.0,66.0,35225.0,5.0,9.0,2015.0,0,1,9008.0,2000.0,187.0,1.0,6,6331257.5,Basic
336,336,85225,40.0,1.0,0.0,21.0,676.0,8.0,2.0,1993.0,1,0,4706.0,6461.0,482.0,0.0,9,8527022.3,Basic
337,337,18315,64.0,0.0,0.0,77.0,1647.0,3.0,7.0,2001.0,0,1,2273.0,5593.0,123.0,0.0,10,1837517.1,Basic
338,338,82310,95.0,1.0,1.0,55.0,43202.0,2.0,10.0,2005.0,1,0,8556.0,673.0,793.0,0.0,10,8240688.5,Luxury
339,339,1006,63.0,1.0,1.0,53.0,62458.0,2.0,7.0,2008.0,1,1,9015.0,5487.0,841.0,1.0,1,111551.8,Luxury
340,340,75177,82.0,0.0,0.0,30.0,28023.0,6.0,1.0,1995.0,1,0,6430.0,3117.0,118.0,0.0,1,7519419.5,Basic
341,341,87780,36.0,1.0,1.0,33.0,86321.0,1.0,1.0,1999.0,1,1,1723.0,6776.0,217.0,1.0,0,8787571.9,Luxury
342,342,10719,77.0,0.0,1.0,17.0,62278.0,9.0,2.0,2018.0,1,1,9253.0,3133.0,116.0,0.0,6,1076789.8,Basic
343,343,34666,75.0,1.0,1.0,14.0,28826.0,5.0,2.0,2002.0,1,1,9405.0,9154.0,186.0,1.0,6,3477313.2,Luxury
344,344,74465,22.0,1.0,1.0,85.0,46001.0,1.0,4.0,1992.0,0,0,6696.0,8811.0,586.0,0.0,1,7460896.2,Basic
345,345,95889,5.0,0.0,0.0,28.0,23319.0,7.0,5.0,1998.0,1,0,9564.0,8367.0,982.0,0.0,9,9590909.8,Basic
346,346,80746,36.0,0.0,0.0,19.0,13184.0,6.0,3.0,2003.0,1,1,7670.0,1538.0,892.0,1.0,7,8077153.3,Basic
347,347,94396,45.0,0.0,1.0,10.0,8839.0,9.0,4.0,1994.0,1,0,185.0,7940.0,695.0,1.0,9,9443018.4,Basic
348,348,16933,1.0,0.0,1.0,19.0,48322.0,7.0,10.0,2010.0,1,0,3821.0,5726.0,437.0,1.0,6,1697974.0,Basic
349,349,38804,18.0,1.0,0.0,45.0,39560.0,4.0,2.0,2000.0,0,0,5441.0,2726.0,925.0,0.0,1,3885083.0,Basic
350,350,39272,95.0,0.0,1.0,79.0,61459.0,10.0,2.0,2020.0,0,1,3992.0,7916.0,458.0,1.0,3,3936310.0,Basic
351,351,14823,44.0,0.0,0.0,65.0,41581.0,10.0,4.0,1993.0,1,0,8095.0,6429.0,283.0,0.0,1,1484434.3,Basic
352,352,67371,89.0,1.0,0.0,84.0,93969.0,1.0,2.0,1994.0,0,1,2161.0,6476.0,807.0,0.0,5,6746013.4,Basic
353,353,42253,39.0,1.0,0.0,16.0,16710.0,7.0,5.0,2008.0,1,0,196.0,6739.0,633.0,0.0,0,4228711.8,Basic
354,354,30458,50.0,0.0,1.0,43.0,40175.0,9.0,10.0,1994.0,0,0,2413.0,2580.0,821.0,0.0,9,3051295.4,Basic
355,355,7362,14.0,0.0,0.0,16.0,13055.0,4.0,1.0,2000.0,0,0,6445.0,440.0,631.0,1.0,7,738168.0,Basic
356,356,57652,27.0,1.0,1.0,77.0,49496.0,8.0,9.0,1999.0,1,0,1905.0,84.0,309.0,0.0,10,5775100.9,Luxury
357,357,6704,83.0,1.0,1.0,59.0,94479.0,8.0,10.0,2012.0,1,1,7171.0,3023.0,822.0,1.0,1,682123.2,Luxury
358,358,24239,87.0,1.0,0.0,91.0,73056.0,4.0,7.0,1998.0,0,0,6656.0,7149.0,698.0,0.0,3,2427801.8,Basic
359,359,39486,33.0,1.0,1.0,94.0,32607.0,3.0,5.0,1997.0,0,0,187.0,2104.0,583.0,1.0,4,3955805.7,Basic
360,360,39686,42.0,0.0,0.0,15.0,71019.0,5.0,8.0,2021.0,1,1,5198.0,5342.0,591.0,1.0,3,3970892.1,Basic
361,361,37534,54.0,1.0,1.0,64.0,46472.0,7.0,2.0,2016.0,1,1,4916.0,9183.0,185.0,0.0,0,3763767.6,Luxury
362,362,20210,2.0,1.0,0.0,78.0,77066.0,1.0,8.0,2007.0,1,0,2811.0,9309.0,218.0,0.0,4,2029228.7,Basic
363,363,35576,47.0,0.0,0.0,18.0,21443.0,10.0,3.0,2006.0,1,1,5824.0,5400.0,790.0,1.0,3,3559204.6,Basic
364,364,98705,21.0,1.0,1.0,22.0,25516.0,1.0,10.0,2001.0,1,0,2364.0,6795.0,106.0,1.0,7,9874587.1,Luxury
365,365,21669,24.0,0.0,0.0,65.0,21223.0,7.0,5.0,2005.0,0,0,1700.0,8911.0,419.0,1.0,8,2171545.5,Basic
366,366,79275,95.0,0.0,1.0,67.0,13000.0,5.0,9.0,1995.0,0,1,3689.0,7215.0,132.0,1.0,3,7930383.5,Basic
367,367,40095,14.0,0.0,1.0,41.0,1970.0,5.0,9.0,2015.0,0,0,8160.0,5969.0,924.0,0.0,7,4016266.5,Basic
368,368,24511,39.0,0.0,0.0,42.0,59602.0,8.0,5.0,2015.0,1,1,4237.0,7894.0,185.0,0.0,4,2454663.5,Basic
